,amount,duration,payments,status,avg_balance_3M_befroe_loan,avg_balance_1M_befroe_loan,trans_freq,min_balance_befroe_loan,avg_amount_trans_before_loan,avg_balance_before_loan,times_balance_below_500,times_balance_below_5K,frequency,order_amount_LEASING,order_amount_No_symbol,order_amount_POJISTNE,order_amount_SIPO,order_amount_UVER,type,age,sex,A1,A4,A5,A6,A7,A8,A9,A10,A11,A13,A14,A16,amount_POJISTNE,amount_SANKC. UROK,amount_SIPO,amount_SLUZBY,amount_UROK,amount_UVER,amount_k_symbol_missing,balance_POJISTNE,balance_SANKC. UROK,balance_SIPO,balance_SLUZBY,balance_UROK,balance_UVER,balance_k_symbol_missing,years_of_loan,years_of_account,years_card_issued,age_bin
242,220620,60,3677.0,0,30186.974193548387,30140.12,128,1100.0,6331.021875,36907.45625,0.0,0.0,30,0.0,3507.0,0.0,5812.0,3677.3,0.0,56,0,20,70646,94,14,3,1,4,58.4,8547,3.64,120,1542,0.0,0.0,982.3098591549295,2.673239436619718,74.87323943661971,0.0,592.7323943661971,0.0,0.0,4124.8295774647895,6475.2788732394365,20062.574647887326,0.0,4582.125352112676,3,5,0,50
243,66480,24,2770.0,1,43168.97142857143,34788.0,10,900.0,13609.12,34798.28,0.0,0.0,7,0.0,0.0,0.0,0.0,2770.3,0.0,64,1,73,182027,17,49,12,2,7,56.4,8746,3.74,90,4433,0.0,0.0,0.0,0.0,120.06666666666666,0.0,0.0,0.0,0.0,0.0,0.0,37498.666666666664,0.0,0.0,3,4,0,50
244,320592,48,6679.0,0,59813.061538461545,59953.61666666667,88,500.0,13875.417045454546,60781.306818181816,0.0,0.0,30,0.0,0.0,0.0,0.0,6678.7,1.0,29,0,62,145688,22,41,13,2,5,40.7,8544,1.86,109,2906,0.0,0.0,0.0,6.083333333333333,143.3625,0.0,0.0,0.0,0.0,0.0,23975.25833333333,32191.3875,0.0,0.0,3,4,3,25
245,161496,36,4486.0,0,31721.265384615384,31646.433333333334,130,500.0,6844.426923076923,33219.9,0.0,0.0,7,0.0,0.0,0.0,3124.0,4486.0,0.0,28,1,72,226122,32,50,7,4,4,62.6,8994,4.79,110,9208,0.0,0.0,1023.3793103448276,9.827586206896552,42.30172413793103,0.0,0.0,0.0,0.0,8840.036206896551,9604.00172413793,10110.587931034483,0.0,0.0,3,5,0,25
246,284280,60,4738.0,0,71023.952,81428.81333333332,94,300.0,14790.5,64182.6414893617,0.0,0.0,30,0.0,0.0,0.0,0.0,4738.0,2.0,41,0,37,114006,71,26,6,2,9,62.3,9065,5.39,123,4166,0.0,0.0,0.0,6.326666666666666,144.64,0.0,0.0,0.0,0.0,0.0,27943.84,35133.82666666667,0.0,0.0,3,5,1,35
247,173016,36,4806.0,0,62245.93939393939,60425.8,94,300.0,13519.828723404255,61799.24361702128,0.0,0.0,7,0.0,0.0,0.0,0.0,4806.5,1.0,54,0,14,177686,69,27,10,1,9,74.8,10045,1.71,135,6295,0.0,0.0,0.0,9.23076923076923,143.5346153846154,0.0,0.0,0.0,0.0,0.0,17399.76923076923,36676.584615384614,0.0,0.0,3,4,2,50
248,368880,60,6148.0,0,59849.84310344827,65138.944,182,1100.0,11574.082967032968,60030.743406593414,0.0,0.0,30,0.0,2320.0,1435.0,832.0,6148.0,0.0,25,1,66,125832,151,41,2,3,5,48.3,8512,4.12,102,2103,270.11764705882354,0.0,156.61176470588236,2.92,53.351764705882346,0.0,436.70588235294116,11006.443529411765,0.0,10706.12588235294,11930.30705882353,13920.687058823529,0.0,11354.91411764706,3,5,0,25
249,176148,36,4893.0,0,57236.73333333333,64014.075,13,1100.0,17599.438461538462,47154.5,0.0,0.0,30,0.0,0.0,0.0,5183.0,4893.0,0.0,36,0,38,85852,41,23,4,2,4,59.8,8965,8.23,104,2822,0.0,0.0,0.0,0.0,142.175,0.0,0.0,0.0,0.0,0.0,0.0,43787.125,0.0,0.0,3,3,0,35
250,186384,48,3883.0,0,40767.62631578947,33558.99444444445,190,700.0,11952.684210526315,61578.30157894737,0.0,0.0,7,0.0,0.0,0.0,4541.0,3883.0,0.0,40,1,40,128118,9,16,6,3,8,85.3,9317,7.07,97,6872,0.0,0.0,1065.1728395061727,7.407407407407407,115.53086419753086,0.0,0.0,0.0,0.0,13306.323456790124,12897.283950617284,28836.365432098766,0.0,0.0,3,5,0,35
251,360000,48,7500.0,0,61520.47647058823,79063.11818181818,136,600.0,14897.402205882352,51149.655147058824,0.0,8.0,1,0.0,0.0,0.0,0.0,7500.0,0.0,26,0,64,197099,29,41,10,2,10,74.7,9624,2.31,145,4265,0.0,0.1357142857142857,0.0,25.0,130.51964285714286,0.0,0.0,0.0,2431.742857142857,0.0,10990.532142857144,29370.81428571429,0.0,0.0,3,5,0,25
252,30060,60,501.0,0,31927.24090909091,28766.747619047615,186,500.0,4858.978494623656,37213.40752688172,0.0,0.0,30,0.0,1216.5,49.0,4353.0,501.0,1.0,48,1,28,72541,66,26,10,0,8,36.9,8594,2.01,112,1525,7.8584905660377355,0.0,698.122641509434,2.341509433962264,34.47924528301886,0.0,390.1981132075472,5736.447169811321,0.0,4624.645283018868,6160.154716981132,8210.189622641508,0.0,9769.007547169811,3,5,3,45
253,46320,24,1930.0,0,29469.130555555555,31153.33043478261,178,900.0,8064.270224719102,43657.81348314606,0.0,0.0,30,0.0,1151.0,1019.0,3359.0,1930.0,0.0,20,1,33,133777,24,17,7,3,11,84.7,8705,7.61,116,4859,168.08247422680412,0.0,554.0618556701031,2.4082474226804123,29.448453608247423,0.0,379.7113402061856,6684.946391752578,0.0,5636.41030927835,6755.802061855669,7296.880412371134,0.0,12595.995876288658,3,4,0,20
254,141948,36,3943.0,0,38137.475,52521.96666666667,10,800.0,8963.98,32592.68,0.0,0.0,30,0.0,0.0,0.0,9642.0,3943.0,1.0,49,0,68,228848,15,40,18,2,6,57.2,9893,4.72,96,5887,0.0,0.0,0.0,0.0,115.26666666666665,0.0,0.0,0.0,0.0,0.0,0.0,33846.46666666667,0.0,0.0,3,3,1,45
255,19044,36,529.0,0,39985.34482758621,39363.45333333334,69,600.0,6600.440579710145,43121.75507246377,0.0,0.0,30,0.0,0.0,0.0,0.0,529.0,0.0,25,0,24,122603,25,21,6,2,8,80.0,8991,2.01,128,5273,0.0,0.0,0.0,5.972727272727273,95.31818181818181,0.0,0.0,0.0,0.0,0.0,15735.704545454546,22117.54090909091,0.0,0.0,3,4,0,25
256,85716,36,2381.0,0,37477.75833333333,41273.55,19,800.0,7206.1578947368425,31337.257894736842,0.0,0.0,30,0.0,8566.0,0.0,3598.0,2381.2,0.0,61,1,17,74062,99,15,4,2,7,61.4,8114,2.62,119,1181,0.0,0.0,0.0,0.0,92.375,0.0,0.0,0.0,0.0,0.0,0.0,29946.8625,0.0,0.0,3,3,0,50
257,155880,24,6495.0,0,69672.990625,66312.6909090909,142,1000.0,12237.18309859155,63263.1471830986,0.0,0.0,30,0.0,0.0,0.0,8305.0,6494.8,1.0,31,0,37,114006,71,26,6,2,9,62.3,9065,5.39,123,4166,0.0,0.0,2657.6,4.672,86.10799999999999,0.0,0.0,0.0,0.0,17110.248,21110.447999999997,22506.46,0.0,0.0,3,5,1,25
258,32640,48,680.0,0,26552.78484848485,18955.305555555555,107,300.0,2772.759813084112,25906.40934579439,0.0,0.0,30,0.0,648.0,0.0,3114.0,680.0,0.0,57,1,43,161854,73,21,6,1,6,76.3,9425,2.5,125,3891,0.0,0.0,713.625,3.345833333333333,34.202083333333334,0.0,148.5,0.0,0.0,5174.287499999999,6215.579166666666,8459.75625,0.0,5927.495833333333,3,4,0,50
259,20196,36,561.0,0,61792.56206896552,66119.50714285714,96,200.0,8501.322916666666,52636.598958333336,0.0,0.0,30,0.0,0.0,0.0,5742.0,561.0,0.0,28,1,1,1204953,0,0,0,1,1,100.0,12541,0.43,167,99107,0.0,0.0,1820.6341463414635,4.273170731707316,79.38536585365854,0.0,0.0,0.0,0.0,17512.773170731707,15587.353658536585,19199.136585365854,0.0,0.0,3,4,0,25
260,444864,48,9268.0,0,32702.97391304348,41364.740000000005,64,800.0,6433.1765625,32404.7734375,0.0,0.0,30,0.0,5148.0,0.0,3869.0,9268.0,0.0,35,1,64,197099,29,41,10,2,10,74.7,9624,2.31,145,4265,0.0,0.0,829.0714285714286,3.1285714285714286,47.88214285714286,0.0,1103.142857142857,0.0,0.0,4779.196428571428,7088.553571428572,12065.496428571429,0.0,5608.267857142857,3,4,0,35
261,11400,12,950.0,0,29621.496875,30366.85,77,300.0,2434.2441558441556,27533.66363636364,0.0,0.0,30,0.0,754.0,2196.0,1820.0,950.0,0.0,19,0,54,387570,0,0,0,1,1,100.0,9897,1.96,140,18696,428.4878048780488,0.0,355.1219512195122,2.4926829268292683,29.28292682926829,0.0,128.73170731707316,5690.112195121951,0.0,6118.6,4646.743902439024,6982.40243902439,0.0,4354.59756097561,3,4,0,20
262,96768,36,2688.0,0,49235.33,40661.34444444445,66,900.0,13244.225757575758,51611.34242424242,0.0,0.0,30,0.0,0.0,0.0,13167.0,2687.5,0.0,31,0,38,85852,41,23,4,2,4,59.8,8965,8.23,104,2822,0.0,0.0,3686.76,4.088,90.988,0.0,0.0,0.0,0.0,12594.011999999999,13694.692,21697.384,0.0,0.0,3,4,0,25
263,133968,48,2791.0,0,41843.748148148145,38179.163636363635,79,200.0,9939.87341772152,46772.315189873414,0.0,0.0,30,0.0,993.0,2488.0,9210.0,2791.0,1.0,56,1,52,139012,59,41,8,3,10,61.9,8363,3.49,108,2799,510.35897435897436,0.0,1889.2307692307693,2.6205128205128205,32.94358974358974,0.0,203.69230769230768,11382.21794871795,0.0,10092.884615384615,9059.192307692309,9321.635897435897,0.0,6706.833333333333,3,4,3,50
264,187104,24,7796.0,0,77149.27894736842,73017.775,25,300.0,19621.448,66292.372,0.0,0.0,30,0.0,0.0,0.0,0.0,7795.5,1.0,22,0,72,226122,32,50,7,4,4,62.6,8994,4.79,110,9208,0.0,0.0,0.0,4.866666666666666,146.0,0.0,0.0,0.0,0.0,0.0,21806.066666666666,39549.433333333334,0.0,0.0,3,3,1,20
265,162468,36,4513.0,0,60607.280000000006,57054.100000000006,15,700.0,15082.586666666666,51279.55333333334,0.0,0.0,30,0.0,0.0,0.0,4198.0,4512.7,0.0,42,0,32,105058,32,19,7,2,10,81.0,9272,3.22,118,4505,0.0,0.0,0.0,0.0,205.2,0.0,0.0,0.0,0.0,0.0,0.0,57686.375,0.0,0.0,3,3,0,35
266,89340,60,1489.0,0,44671.98333333333,45274.25714285714,44,500.0,4662.468181818182,39644.76363636364,0.0,0.0,30,0.0,0.0,0.0,5016.0,1489.0,0.0,28,0,60,110643,49,41,4,1,4,51.9,8441,4.48,115,2252,0.0,0.0,1320.0,3.8421052631578947,74.50526315789473,0.0,0.0,0.0,0.0,11909.72105263158,11240.578947368422,18408.452631578944,0.0,0.0,3,4,0,25
267,89340,60,1489.0,0,45196.50555555555,45410.18571428571,44,500.0,4646.670454545455,40005.48181818182,0.0,0.0,30,0.0,0.0,0.0,5016.0,1489.0,0.0,28,0,60,110643,49,41,4,1,4,51.9,8441,4.48,115,2252,0.0,0.0,1320.0,3.8421052631578947,74.76315789473684,0.0,0.0,0.0,0.0,12153.48947368421,11495.136842105263,18663.01052631579,0.0,0.0,3,4,0,25
268,258444,36,7179.0,0,43012.8875,48046.833333333336,16,600.0,8680.75625,40688.1375,0.0,0.0,7,0.0,0.0,0.0,0.0,7178.8,0.0,33,1,1,1204953,0,0,0,1,1,100.0,12541,0.43,167,99107,0.0,0.0,0.0,0.0,216.01999999999998,0.0,0.0,0.0,0.0,0.0,0.0,49539.340000000004,0.0,0.0,3,3,0,25
269,155640,24,6485.0,0,48941.92068965517,54544.58571428571,105,500.0,5793.88,45183.34952380953,0.0,0.0,30,0.0,1077.5,691.0,3434.0,6485.0,0.0,56,0,5,95616,65,30,4,1,6,51.4,9307,4.43,118,3040,107.22413793103448,0.0,532.8620689655172,2.2655172413793103,35.39655172413793,0.0,334.3965517241379,7905.241379310345,0.0,8748.534482758621,5446.953448275862,7947.927586206896,0.0,15583.275862068966,3,4,0,50
270,270384,48,5633.0,0,39248.76296296297,35659.163636363635,87,700.0,12403.506896551726,47654.244827586204,0.0,0.0,30,0.0,0.0,0.0,13076.0,5632.8,0.0,37,1,3,75232,55,26,4,1,5,41.7,8980,2.21,111,2813,0.0,0.0,3845.8823529411766,4.294117647058823,71.12058823529412,0.0,0.0,0.0,0.0,14513.35,10344.54705882353,16136.21176470588,0.0,0.0,3,4,0,35
271,54024,12,4502.0,0,34651.55,26959.890909090907,147,1000.0,8708.722448979592,36480.18503401361,0.0,0.0,30,0.0,254.0,0.0,4518.0,4502.3,1.0,31,1,61,117897,139,28,5,1,6,53.8,8814,5.74,107,2059,0.0,0.0,1037.918918918919,3.5513513513513515,48.6,0.0,58.351351351351354,0.0,0.0,6613.6864864864865,8554.924324324325,11408.54054054054,0.0,5935.064864864865,3,5,4,25
272,44376,12,3698.0,0,54341.09259259259,58253.14375,39,800.0,15332.38717948718,53505.21538461538,0.0,0.0,30,0.0,0.0,0.0,6049.0,3697.8,1.0,37,1,15,58796,22,16,7,1,5,51.9,9045,3.6,124,1879,0.0,0.0,2016.3333333333333,3.65,80.94166666666666,0.0,0.0,0.0,0.0,22789.191666666666,7854.724999999999,15950.716666666665,0.0,0.0,3,3,3,35
273,85632,48,1784.0,0,65312.395,75715.98571428572,85,800.0,15232.292941176469,65066.73529411765,0.0,0.0,30,0.0,0.0,0.0,0.0,1784.5,0.0,50,0,64,197099,29,41,10,2,10,74.7,9624,2.31,145,4265,0.0,0.0,0.0,5.84,163.156,0.0,0.0,0.0,0.0,0.0,23700.716,33141.88,0.0,0.0,3,4,0,45
274,148920,60,2482.0,0,33213.229999999996,23369.542857142857,31,400.0,7832.083870967742,32435.31935483871,0.0,0.0,7,0.0,0.0,0.0,11506.0,2482.0,0.0,22,1,59,108871,41,29,7,2,6,62.1,8444,3.47,106,2305,0.0,0.0,3138.0,5.454545454545454,76.96363636363637,0.0,0.0,0.0,0.0,7009.790909090909,5002.890909090908,18781.61818181818,0.0,0.0,3,3,0,20
275,91152,24,3798.0,0,48041.03913043479,45059.15454545455,77,400.0,9452.944155844156,44829.54415584415,0.0,0.0,30,0.0,0.0,0.0,0.0,3798.2,1.0,57,1,32,105058,32,19,7,2,10,81.0,9272,3.22,118,4505,0.0,0.0,0.0,6.083333333333333,104.4875,0.0,0.0,0.0,0.0,0.0,18060.541666666668,24788.091666666664,0.0,0.0,3,4,3,50
276,141648,24,5902.0,0,49051.50666666667,49005.958333333336,18,200.0,14106.122222222222,45100.42222222222,0.0,0.0,30,0.0,0.0,0.0,4285.0,5902.2,0.0,47,1,52,139012,59,41,8,3,10,61.9,8363,3.49,108,2799,0.0,0.0,0.0,0.0,150.64000000000001,0.0,0.0,0.0,0.0,0.0,0.0,35769.2,0.0,0.0,3,3,0,45
277,388512,48,8094.0,1,25124.72,41429.05,120,-2838.8,7319.423333333334,21371.32,10.0,20.0,1,0.0,0.0,0.0,0.0,8094.2,0.0,30,0,69,42821,4,13,5,1,3,48.4,8173,7.01,124,1358,0.0,0.84,0.0,44.44444444444444,34.86666666666667,0.0,0.0,0.0,1036.968888888889,0.0,7738.6288888888885,9347.517777777777,0.0,0.0,3,5,0,25
278,402000,60,6700.0,0,16705.727272727272,15737.6125,54,200.0,3029.8888888888887,21568.935185185186,0.0,0.0,30,0.0,2828.0,0.0,554.0,6700.0,0.0,19,1,4,149893,63,29,6,2,6,67.4,9753,5.05,109,5892,0.0,0.0,110.8,2.92,32.76,0.0,678.72,0.0,0.0,3636.772,3747.572,7605.16,0.0,5252.964,3,4,0,20
279,253512,36,7042.0,1,29711.01666666667,22655.7125,29,300.0,11379.258620689656,37095.84482758621,0.0,2.0,7,0.0,0.0,0.0,0.0,7042.0,0.0,54,0,59,108871,41,29,7,2,6,62.1,8444,3.47,106,2305,0.0,0.0,1980.0,6.0,77.05,0.0,0.0,0.0,0.0,1717.5,4507.5,20199.51,0.0,0.0,3,3,0,50
280,71460,36,1985.0,0,49541.525,41698.293750000004,31,700.0,10132.91935483871,49220.9806451613,0.0,0.0,30,0.0,0.0,0.0,7264.0,1985.0,0.0,19,0,1,1204953,0,0,0,1,1,100.0,12541,0.43,167,99107,0.0,0.0,1676.3076923076924,3.369230769230769,118.43846153846154,0.0,0.0,0.0,0.0,13420.361538461539,13316.192307692309,27880.330769230768,0.0,0.0,3,3,2,20
281,29448,12,2454.0,1,32784.64444444444,32680.85,11,800.0,8271.872727272728,28977.436363636363,0.0,0.0,30,0.0,0.0,0.0,0.0,2454.5,0.0,52,1,72,226122,32,50,7,4,4,62.6,8994,4.79,110,9208,0.0,0.0,0.0,0.0,79.9,0.0,0.0,0.0,0.0,0.0,0.0,28521.65,0.0,0.0,3,3,0,50
282,48744,36,1354.0,0,53564.700000000004,55745.30000000001,14,900.0,11392.235714285713,42930.20714285714,0.0,0.0,30,0.0,0.0,0.0,3217.0,1354.0,1.0,35,0,77,148545,8,35,12,3,4,53.5,8909,5.56,113,3590,0.0,0.0,0.0,0.0,177.95,0.0,0.0,0.0,0.0,0.0,0.0,48461.95,0.0,0.0,3,3,2,35
283,181020,60,3017.0,0,33052.30416666667,32287.675,93,500.0,7273.759139784946,34005.9064516129,0.0,0.0,30,0.0,0.0,0.0,0.0,3016.7,0.0,33,0,48,78955,50,24,8,1,9,59.0,9060,2.44,124,1717,0.0,0.0,0.0,6.326666666666666,74.76,0.0,0.0,0.0,0.0,0.0,12366.543333333333,17223.013333333332,0.0,0.0,3,4,0,25
284,68832,36,1912.0,0,35452.487878787884,40807.33181818182,53,700.0,7828.981132075472,37557.05471698113,0.0,0.0,30,0.0,0.0,0.0,5435.0,1912.0,0.0,40,1,1,1204953,0,0,0,1,1,100.0,12541,0.43,167,99107,0.0,0.0,1482.2727272727273,3.9818181818181815,68.83636363636364,0.0,0.0,0.0,0.0,7943.386363636364,9593.84090909091,16221.413636363635,0.0,0.0,3,4,0,35
285,74124,36,2059.0,0,38546.192,30711.22,122,400.0,9023.625409836066,54371.29918032787,0.0,0.0,7,0.0,2235.0,547.0,1080.0,2059.0,0.0,60,0,12,107870,84,29,6,1,6,58.0,8754,4.31,137,3868,101.98305084745763,0.0,201.35593220338984,5.593220338983051,53.293220338983055,0.0,416.6949152542373,7485.810169491525,0.0,7284.454237288135,10397.928813559323,13668.737288135593,0.0,7360.047457627118,3,4,0,50
286,174048,48,3626.0,0,67407.604,69761.26428571428,69,600.0,13503.126086956521,72968.38115942029,0.0,0.0,30,0.0,0.0,0.0,0.0,3626.0,1.0,47,0,47,162580,83,26,5,1,6,72.8,9538,1.81,111,5410,0.0,0.0,0.0,3.9818181818181815,192.09545454545457,0.0,0.0,0.0,0.0,0.0,22851.140909090907,53857.36363636364,0.0,0.0,3,4,2,45
287,84120,24,3505.0,0,62711.88823529412,59177.15,19,900.0,14769.1,56910.689473684215,0.0,0.0,7,0.0,0.0,0.0,0.0,3505.0,0.0,49,0,69,42821,4,13,5,1,3,48.4,8173,7.01,124,1358,0.0,0.0,0.0,7.5,155.47500000000002,0.0,0.0,0.0,0.0,0.0,20211.225,56510.149999999994,0.0,0.0,3,3,0,45
288,194940,36,5415.0,0,45715.8052631579,51012.8,91,600.0,12668.317582417581,56669.787912087915,0.0,0.0,30,0.0,0.0,0.0,0.0,5415.0,0.0,35,1,8,112065,95,19,7,1,8,69.4,11277,1.44,127,4987,0.0,0.0,0.0,6.488888888888888,91.24814814814815,0.0,0.0,0.0,0.0,0.0,22315.44814814815,26112.09259259259,0.0,0.0,3,4,0,35
289,15192,24,633.0,0,30367.634210526317,28201.852631578946,169,500.0,4099.694674556213,29941.905325443786,0.0,0.0,30,0.0,912.0,3103.0,3195.0,633.0,0.0,27,0,24,122603,25,21,6,2,8,80.0,8991,2.01,128,5273,607.1086956521739,0.0,625.1086956521739,2.6978260869565216,27.089130434782607,0.0,178.43478260869566,6089.03695652174,0.0,6914.623913043479,4932.296739130435,6291.379347826087,0.0,5556.03695652174,3,5,0,25
290,96168,12,8014.0,0,50992.45757575757,59778.825,149,600.0,8240.561744966442,50492.688590604026,0.0,2.0,7,0.0,0.0,0.0,0.0,8013.7,2.0,27,0,64,197099,29,41,10,2,10,74.7,9624,2.31,145,4265,0.0,0.0,0.0,6.575342465753424,134.46164383561646,0.0,0.0,0.0,0.0,0.0,10700.16301369863,38734.6794520548,0.0,0.0,3,4,1,25
291,139464,36,3874.0,1,33710.63,38574.15,31,300.0,8131.070967741935,31532.748387096777,0.0,0.0,30,0.0,0.0,0.0,0.0,3873.7,0.0,41,1,73,182027,17,49,12,2,7,56.4,8746,3.74,90,4433,0.0,0.0,0.0,0.0,129.1,0.0,0.0,0.0,0.0,0.0,0.0,27774.783333333336,0.0,0.0,3,4,0,35
292,54396,36,1511.0,0,35733.46,35463.62,23,800.0,3853.8260869565215,30293.708695652174,0.0,0.0,30,0.0,0.0,0.0,0.0,1511.0,0.0,60,1,60,110643,49,41,4,1,4,51.9,8441,4.48,115,2252,0.0,0.0,0.0,2.433333333333333,83.23333333333333,0.0,0.0,0.0,0.0,0.0,5852.133333333334,23650.533333333336,0.0,0.0,3,3,0,50
293,392460,60,6541.0,0,58299.33529411764,54570.05,143,900.0,12882.523076923077,57131.740559440565,0.0,0.0,30,0.0,0.0,0.0,9810.0,6541.2,0.0,19,0,12,107870,84,29,6,1,6,58.0,8754,4.31,137,3868,0.0,0.0,3044.4827586206898,4.531034482758621,80.98275862068965,0.0,0.0,0.0,0.0,22397.65344827586,14000.193103448275,17771.460344827585,0.0,0.0,3,5,1,20
294,101520,12,8460.0,0,23047.6,18869.100000000002,38,400.0,5370.042105263158,26449.092105263157,0.0,0.0,30,0.0,0.0,0.0,3468.0,8460.0,0.0,23,0,1,1204953,0,0,0,1,1,100.0,12541,0.43,167,99107,0.0,0.0,867.0,3.65,55.2625,0.0,0.0,0.0,0.0,7483.549999999999,5405.30625,13583.59375,0.0,0.0,3,3,0,20
295,77184,36,2144.0,0,38723.933333333334,37041.72,77,200.0,14561.257142857143,50722.27012987013,0.0,0.0,30,0.0,0.0,0.0,0.0,2144.0,0.0,45,0,1,1204953,0,0,0,1,1,100.0,12541,0.43,167,99107,0.0,0.0,0.0,5.256,158.496,0.0,0.0,0.0,0.0,0.0,15391.184,33583.184,0.0,0.0,3,4,0,45
296,70656,48,1472.0,0,26608.55217391304,26859.462499999998,53,600.0,5188.33962264151,32646.850943396224,0.0,0.0,30,0.0,0.0,0.0,6270.0,1472.0,0.0,47,1,1,1204953,0,0,0,1,1,100.0,12541,0.43,167,99107,0.0,0.0,928.8888888888889,2.7037037037037037,81.03703703703704,0.0,0.0,0.0,0.0,2984.6,6299.27037037037,23808.803703703703,0.0,0.0,3,3,0,45
297,64656,48,1347.0,0,30804.399999999998,34829.575,12,200.0,6379.075,25896.466666666664,0.0,0.0,30,0.0,0.0,0.0,4065.0,1347.0,1.0,52,1,27,67298,71,19,10,0,7,43.8,8561,1.29,110,1127,0.0,0.0,0.0,0.0,104.3,0.0,0.0,0.0,0.0,0.0,0.0,27667.066666666666,0.0,0.0,3,3,1,50
298,396120,60,6602.0,0,59789.28292682927,61047.18333333333,95,500.0,15418.108421052631,58855.27789473684,0.0,0.0,7,0.0,0.0,0.0,0.0,6601.7,1.0,49,0,19,51428,50,11,3,1,4,52.7,8402,3.98,120,1099,0.0,0.0,0.0,13.0,125.67666666666668,0.0,0.0,0.0,0.0,0.0,21857.97333333333,29284.906666666666,0.0,0.0,3,4,2,45
299,93600,24,3900.0,0,31115.716,25147.623076923075,55,900.0,7856.412727272727,40078.70727272727,0.0,0.0,30,0.0,610.0,3231.0,1074.0,3900.5,1.0,27,1,9,81344,61,23,4,2,6,55.3,8899,3.97,149,2487,557.0689655172414,0.0,185.17241379310346,2.013793103448276,68.83793103448275,0.0,105.17241379310344,4607.868965517242,0.0,7180.455172413794,4209.168965517241,15795.255172413794,0.0,5485.627586206897,3,4,1,25
300,22968,36,638.0,0,24741.93,24058.516666666666,11,1000.0,4184.636363636364,23324.936363636363,0.0,0.0,30,0.0,1282.0,570.0,1753.0,638.0,0.0,49,0,16,93931,74,21,10,1,8,56.9,8427,1.54,107,1913,0.0,0.0,0.0,0.0,70.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,24685.033333333336,0.0,0.0,3,3,0,45
301,262980,60,4383.0,0,40764.49375,41908.7875,56,900.0,7310.239285714286,41729.61607142857,0.0,0.0,30,0.0,0.0,0.0,0.0,4382.7,0.0,33,0,13,53921,61,22,1,1,2,41.3,8598,3.26,123,1875,0.0,0.0,0.0,6.9523809523809526,89.01904761904763,0.0,0.0,0.0,0.0,0.0,19086.380952380954,21359.114285714288,0.0,0.0,3,4,0,25
302,372120,60,6202.0,0,55706.47857142857,66339.22727272728,172,500.0,15182.096511627908,64044.04593023256,0.0,0.0,30,0.0,0.0,0.0,0.0,6202.0,2.0,54,1,64,197099,29,41,10,2,10,74.7,9624,2.31,145,4265,0.0,0.0,0.0,7.121951219512195,129.62439024390244,0.0,0.0,0.0,0.0,0.0,31098.034146341466,32481.378048780487,0.0,0.0,3,4,1,50
303,86184,12,7182.0,0,55824.159259259264,56562.57692307692,42,300.0,16523.602380952383,59935.271428571425,0.0,0.0,30,0.0,3136.0,0.0,107.0,7182.5,1.0,59,0,70,285387,0,2,8,5,7,89.9,10177,7.75,81,10108,0.0,0.0,20.0625,2.7375,122.96875,0.0,588.0,0.0,0.0,6569.66875,13148.98125,31355.075,0.0,8260.98125,3,3,3,50
304,86184,12,7182.0,0,56350.57037037037,54887.938461538455,42,300.0,16607.014285714286,60273.67857142857,0.0,0.0,30,0.0,3136.0,0.0,107.0,7182.5,1.0,59,0,70,285387,0,2,8,5,7,89.9,10177,7.75,81,10108,0.0,0.0,20.0625,2.7375,123.175,0.0,588.0,0.0,0.0,7063.925,12880.7375,31086.83125,0.0,8398.9875,3,3,1,50
305,192744,36,5354.0,0,67673.26315789473,49751.700000000004,26,200.0,15435.057692307691,62590.42307692308,0.0,0.0,30,0.0,0.0,0.0,0.0,5353.5,0.0,35,1,62,145688,22,41,13,2,5,40.7,8544,1.86,109,2906,0.0,0.0,0.0,4.866666666666666,134.71666666666667,0.0,0.0,0.0,0.0,0.0,23079.466666666664,41283.950000000004,0.0,0.0,3,3,0,35
306,68544,24,2856.0,0,36824.874193548385,35471.61,54,900.0,8948.183333333334,44948.625925925924,0.0,0.0,7,0.0,1042.0,913.0,3976.0,2856.0,0.0,23,1,37,114006,71,26,6,2,9,62.3,9065,5.39,123,4166,135.25925925925927,0.0,441.77777777777777,4.444444444444445,48.03333333333334,0.0,308.74074074074076,8712.633333333333,0.0,2763.6962962962957,4654.725925925925,11397.044444444446,0.0,16388.600000000002,3,3,0,20
307,88440,12,7370.0,0,58414.61666666667,69224.85714285714,31,200.0,14850.767741935484,62778.09032258065,0.0,0.0,1,0.0,0.0,0.0,0.0,7370.2,1.0,54,0,40,128118,9,16,6,3,8,85.3,9317,7.07,97,6872,0.0,0.0,0.0,40.0,151.58,0.0,0.0,0.0,0.0,0.0,23445.46,40485.15,0.0,0.0,3,3,2,50
308,110112,24,4588.0,0,76154.00263157894,76879.468,82,700.0,17234.715853658538,76232.70000000001,0.0,0.0,30,0.0,0.0,0.0,9292.0,4588.5,0.0,36,1,53,107911,88,33,6,2,7,50.9,8240,3.56,99,1903,0.0,0.0,2424.0,4.443478260869566,117.02173913043478,0.0,0.0,0.0,0.0,14415.55652173913,25046.821739130435,31525.58695652174,0.0,0.0,3,4,0,35
